"STATION_ID;""SITE_NAME"";""ZDALY_GAS_BRAND"";""ADDRESS"";""CITY"";""STATE"";""ZIP"";""COUNTY_NAME"";""PRICING_ZONE"";""CLUSTER_MEDIAN_PRICE"";""CLIENT_MARKET_PRICE"";""LATITUDE"";""LONGITUDE"""
"567;""6078 | (Conductores)"";Petro 7;Avenida López Mateos No. 700;San Nicolás De Los Garza;Nuevo León;""66490"";ZM Monterrey;""46_Nuev_ón"";9.33;9.33;25.72883;-100.2535"
"600;""7433 | (C. al Mezquital)"";Petro 7;Avenida López Mateos S/N;San Nicolás De Los Garza;Nuevo León;""66440"";ZM Monterrey;""46_Nuev_ón"";9.33;9.35;25.73068;-100.253"
"567;""6078 | (Conductores)"";Petro 7;Avenida López Mateos No. 700;San Nicolás De Los Garza;Nuevo León;""66490"";ZM Monterrey;""21_Nuev_ón"";9.375;9.37;25.72883;-100.2535"
"600;""7433 | (C. al Mezquital)"";Petro 7;Avenida López Mateos S/N;San Nicolás De Los Garza;Nuevo León;""66440"";ZM Monterrey;""21_Nuev_ón"";9.375;9.38;25.73068;-100.253"
"462;""7431 | (C.F.E.)"";Petro 7;Avenida Adolfo López Mateos S/N;San Nicolás De Los Garza;Nuevo León;""66450"";ZM Monterrey;""21_Nuev_ón"";9.41;9.36;25.73667;-100.2444"
"586;""6062 | (Av. Benito Juarez San Nicolas)"";Petro 7;Avenida Benito Juárez No. 736;San Nicolás De Los Garza;Nuevo León;""64400"";ZM Monterrey;""30_Nuev_ón"";9.56;9.51;25.75324;-100.2974"
"551;""8443 | (Porfirio Diaz)"";Petro 7;Porfirio Díaz S/N Esquina Arturo B. de La Garza;San Nicolás De Los Garza;Nuevo León;""66400"";ZM Monterrey;""30_Nuev_ón"";9.56;9.51;25.75716;-100.2869"
"578;""6079 | (Universidad y Alfonso Reyes)"";Petro 7;Avenida Universidad No. 960 Esquina Bernardo Reyes;San Nicolás De Los Garza;Nuevo León;""64400"";ZM Monterrey;""30_Nuev_ón"";9.56;9.59;25.75637;-100.2961"
"613;""7293 | (Camarena)"";Petro 7;Arturo B. de La Garza S/N;San Nicolás De Los Garza;Nuevo León;""66414"";ZM Monterrey;""30_Nuev_ón"";9.56;9.61;25.76551;-100.2887"
"466;""8918 | (Telefonos)"";Petro 7;Avenida Teléfono No. 1000 Esquina Con Erídano;San Nicolás De Los Garza;Nuevo León;""66600"";ZM Monterrey;""44_Nuev_ón"";9.56;9.61;25.73397;-100.174"
"570;""6117 | (Los Nogales)"";Petro 7;Avenida Republica Mexicana No. 600;San Nicolás De Los Garza;Nuevo León;""66417"";ZM Monterrey;""32_Nuev_ón"";9.63;8.53;25.76927;-100.273"
"541;""7345 | (Las Flores)"";Petro 7;Avenida de Las Flores No. 1400;San Nicolás De Los Garza;Nuevo León;""66495"";ZM Monterrey;""33_Nuev_ón"";9.64;9.64;25.71714;-100.2357"
"1289;""6212 | (Charole)"";Petro 7;Avenida Félix Galván No. 1324 Oriente;San Nicolás De Los Garza;Nuevo León;""67190"";ZM Monterrey;""33_Nuev_ón"";9.64;9.64;25.71895;-100.2366"
"563;""7344 | (Juan Montemayor)"";Petro 7;Avenida Juan Montemayor No. 300;San Nicolás De Los Garza;Nuevo León;""66440"";ZM Monterrey;""33_Nuev_ón"";9.64;9.69;25.71573;-100.2403"
"4466;""6293 | (CORREGIDORA II)"";Petro 7;Boulevard Díaz Ordaz Km 335;San Pedro Garza García;Nuevo León;""66200"";ZM Monterrey;""11_Nuev_ón"";8.54;9.4;25.67452;-100.4047"
"4466;""6293 | (CORREGIDORA II)"";Petro 7;Boulevard Díaz Ordaz Km 335;San Pedro Garza García;Nuevo León;""66200"";ZM Monterrey;""27_Nuev_ón"";9.48;9.48;25.67452;-100.4047"
"1279;""6111 | (Vasconcelos y Gral. Treviño)"";Petro 7;Avenida Vasconcelos No. 600;San Pedro Garza García;Nuevo León;""66232"";ZM Monterrey;""27_Nuev_ón"";9.48;9.62;25.66074;-100.3989"
"560;""6131 | (Corregidora esq. Blvd Diaz Ordaz)"";Petro 7;Boulevard Díaz Ordaz No. 600;San Pedro Garza García;Nuevo León;""64480"";ZM Monterrey;""11_Nuev_ón"";9.5;9.5;25.67414;-100.4021"
"560;""6131 | (Corregidora esq. Blvd Diaz Ordaz)"";Petro 7;Boulevard Díaz Ordaz No. 600;San Pedro Garza García;Nuevo León;""64480"";ZM Monterrey;""27_Nuev_ón"";9.565;9.57;25.67414;-100.4021"
"5861;""6274 | (Bosques del Valle)"";Petro 7;Avenida Roberto Garza Sada No. 334;San Pedro Garza García;Nuevo León;""66250"";ZM Monterrey;""30_Nuev_ón"";9.575;9.55;25.63652;-100.3755"
"4530;""6239 | (Ave. Gomez Morín y Vía Savotino)"";Petro 7;Calle Rio San Lorenzo No. 699;San Pedro Garza García;Nuevo León;""66220"";ZM Monterrey;""30_Nuev_ón"";9.575;9.56;25.6599;-100.3562"
"4530;""6239 | (Ave. Gomez Morín y Vía Savotino)"";Petro 7;Calle Rio San Lorenzo No. 699;San Pedro Garza García;Nuevo León;""66220"";ZM Monterrey;""32_Nuev_ón"";9.63;9.6;25.6599;-100.3562"
"5861;""6274 | (Bosques del Valle)"";Petro 7;Avenida Roberto Garza Sada No. 334;San Pedro Garza García;Nuevo León;""66250"";ZM Monterrey;""32_Nuev_ón"";9.63;9.63;25.63652;-100.3755"
"1279;""6111 | (Vasconcelos y Gral. Treviño)"";Petro 7;Avenida Vasconcelos No. 600;San Pedro Garza García;Nuevo León;""66232"";ZM Monterrey;""11_Nuev_ón"";9.9;9.95;25.66074;-100.3989"
"13583;""6194 | (Parque Industrial)"";Petro 7;Avenida Acueducto No. 99-A;Santa Catarina;Nuevo León;""66070"";ZM Monterrey;""22_Nuev_ón"";8.72;8.72;25.79267;-100.3353"
"595;""8667 | (Luis Donaldo Colosio)"";Petro 7;Carretera Monterrey-Villa de García No. 711;Santa Catarina;Nuevo León;""66368"";ZM Monterrey;""20_Nuev_ón"";8.775;8.75;25.69789;-100.4674"
"1285;""7441 | (Calle 15)"";Petro 7;Avenida Luis Donaldo Colosio No. 109;Santa Catarina;Nuevo León;""66350"";ZM Monterrey;""20_Nuev_ón"";8.775;8.8;25.69271;-100.4569"
"447;""6013 | (Hacienda Los Portales)"";Petro 7;Avenida Cuauhtémoc No. 237;Santa Catarina;Nuevo León;""66145"";ZM Monterrey;""42_Nuev_ón"";9.03;9.03;25.67901;-100.4386"
"473;""6016 | (La Fama)"";Petro 7;Boulevard Díaz Ordaz No. 118;Santa Catarina;Nuevo León;""66100"";ZM Monterrey;""42_Nuev_ón"";9.03;9.16;25.67491;-100.4262"
"588;""6005 | (Carr. A Saltillo)"";Petro 7;Carretera Monterrey -Saltillo No. 3937 Km 63 Carril Norte;Santa Catarina;Nuevo León;""66367"";ZM Monterrey;""35_Nuev_ón"";9.1;9.1;25.69306;-100.5097"
"13583;""6194 | (Parque Industrial)"";Petro 7;Avenida Acueducto No. 99-A;Santa Catarina;Nuevo León;""66070"";ZM Monterrey;""23_Nuev_ón"";9.11;9.11;25.79267;-100.3353"
"595;""8667 | (Luis Donaldo Colosio)"";Petro 7;Carretera Monterrey-Villa de García No. 711;Santa Catarina;Nuevo León;""66368"";ZM Monterrey;""36_Nuev_ón"";9.175;9.17;25.69789;-100.4674"
"1285;""7441 | (Calle 15)"";Petro 7;Avenida Luis Donaldo Colosio No. 109;Santa Catarina;Nuevo León;""66350"";ZM Monterrey;""36_Nuev_ón"";9.175;9.18;25.69271;-100.4569"
"516;""7399 | (Abastos Sta. Cata.)"";Petro 7;Carretera Monterrey - Saltillo No. 301;Santa Catarina;Nuevo León;""66350"";ZM Monterrey;""37_Nuev_ón"";9.22;8.94;25.68592;-100.4652"
"514;""7412 | (Avenida Dos)"";Petro 7;Avenida Manuel Ordoñez No. 2300;Santa Catarina;Nuevo León;""66358"";ZM Monterrey;""37_Nuev_ón"";9.22;9.22;25.67927;-100.4822"
"455;""8556 | (Puerta Monterrey)"";Petro 7;Carretera Monterrey-Saltillo No. 1602;Santa Catarina;Nuevo León;""66358"";ZM Monterrey;""37_Nuev_ón"";9.22;9.27;25.68477;-100.4806"
"588;""6005 | (Carr. A Saltillo)"";Petro 7;Carretera Monterrey -Saltillo No. 3937 Km 63 Carril Norte;Santa Catarina;Nuevo León;""66367"";ZM Monterrey;""24_Nuev_ón"";9.225;9.15;25.69306;-100.5097"
"516;""7399 | (Abastos Sta. Cata.)"";Petro 7;Carretera Monterrey - Saltillo No. 301;Santa Catarina;Nuevo León;""66350"";ZM Monterrey;""47_Nuev_ón"";9.28;8.98;25.68592;-100.4652"
"514;""7412 | (Avenida Dos)"";Petro 7;Avenida Manuel Ordoñez No. 2300;Santa Catarina;Nuevo León;""66358"";ZM Monterrey;""47_Nuev_ón"";9.28;9.28;25.67927;-100.4822"
"455;""8556 | (Puerta Monterrey)"";Petro 7;Carretera Monterrey-Saltillo No. 1602;Santa Catarina;Nuevo León;""66358"";ZM Monterrey;""47_Nuev_ón"";9.28;9.33;25.68477;-100.4806"
"447;""6013 | (Hacienda Los Portales)"";Petro 7;Avenida Cuauhtémoc No. 237;Santa Catarina;Nuevo León;""66145"";ZM Monterrey;""9_Nuev_ón"";9.39;9.39;25.67901;-100.4386"
"473;""6016 | (La Fama)"";Petro 7;Boulevard Díaz Ordaz No. 118;Santa Catarina;Nuevo León;""66100"";ZM Monterrey;""9_Nuev_ón"";9.39;9.51;25.67491;-100.4262"
"587;""6020 | (Nueva los Garza)"";Petro 7;Los Garza No. 120;Santa Catarina;Nuevo León;""66354"";ZM Monterrey;""23_Nuev_ón"";9.4;9.4;25.66529;-100.4599"
"4547;""6292 | (SAN ANGEL)"";Petro 7;Boulevard Díaz Ordaz No. 2123 Esquina Con 20 de Noviembre;Santa Catarina;Nuevo León;""66100"";ZM Monterrey;""27_Nuev_ón"";9.48;9.08;25.67506;-100.4203"
"587;""6020 | (Nueva los Garza)"";Petro 7;Los Garza No. 120;Santa Catarina;Nuevo León;""66354"";ZM Monterrey;""25_Nuev_ón"";9.8;9.73;25.66529;-100.4599"
"4547;""6292 | (SAN ANGEL)"";Petro 7;Boulevard Díaz Ordaz No. 2123 Esquina Con 20 de Noviembre;Santa Catarina;Nuevo León;""66100"";ZM Monterrey;""11_Nuev_ón"";9.9;9.5;25.67506;-100.4203"
"5955;""6273 | (Francisco Salazar)"";Petro 7;Carretera Nacional Km 244;Santiago;Nuevo León;""67320"";ZM Monterrey;""10_Nuev_ón"";8.415;9.02;25.39726806;-100.12707153"
"445;""7340 | (Villa de Santiago)"";Petro 7;Carretera Nacional No. 100;Santiago;Nuevo León;""67300"";ZM Monterrey;""49_Nuev_ón"";8.65;8.65;25.43211;-100.1526"
"5955;""6273 | (Francisco Salazar)"";Petro 7;Carretera Nacional Km 244;Santiago;Nuevo León;""67320"";ZM Monterrey;""8_Nuev_ón"";9.155;9.06;25.39726806;-100.12707153"
"440;""6080 | (El Yerbaniz)"";Petro 7;Carretera Nacional No. 120;Santiago;Nuevo León;""67302"";ZM Monterrey;""50_Nuev_ón"";9.3;9.61;25.49524;-100.1889"
"440;""6080 | (El Yerbaniz)"";Petro 7;Carretera Nacional No. 120;Santiago;Nuevo León;""67302"";ZM Monterrey;""52_Nuev_ón"";9.56;9.56;25.49524;-100.1889"
"583;""6051 | (Los Cedros)"";Petro 7;Avenida Lauro Villar No. 7110 Esquina Los Cedros;Matamoros;Tamaulipas;""87499"";ZM Matamoros;""4_Tama_as"";3.83;3.61;25.83842;-97.44485"
"491;""6046 | (Blvd. Internacional)"";Petro 7;División del Norte No. 39 Esquina Boulevard Internacional;Matamoros;Tamaulipas;""87420"";ZM Matamoros;""4_Tama_as"";3.83;3.78;25.86424;-97.47339"
"477;""6034 | (Casa Blanca)"";Petro 7;Avenida Constituyentes No. 510 Esquina Avenida Casa Blanca;Matamoros;Tamaulipas;""87345"";ZM Matamoros;""4_Tama_as"";3.83;3.88;25.85833;-97.53786"
"575;""6164 | (Plan de Ayutla y Manuel Cavazos Lerma)"";Petro 7;Boulevard Manuel Cavazos Lerma No. 83;Matamoros;Tamaulipas;""87380"";ZM Matamoros;""4_Tama_as"";3.83;4.09;25.85519;-97.50922"
"460;""8660 | (Loma Blanca)"";Petro 7;Boulevard Luis Donaldo Colosio No. 1000;Reynosa;Tamaulipas;""88780"";ZM Reynosa;""9_Tama_as"";3.93;3.93;26.04685;-98.22788"
"454;""8569 | (El Guerreño)"";Petro 7;Carretera a Matamoros Esquina Fraccionamiento Villareal;Reynosa;Tamaulipas;""88500"";ZM Reynosa;""8_Tama_as"";3.95;3.95;26.0139;-98.20425"
"556;""8768 | (El Guerreño II)"";Petro 7;Carretera Federal 2 Reynosa-Rio Bravo Esquina Camino Parcelario No. 500;Reynosa;Tamaulipas;""88850"";ZM Reynosa;""8_Tama_as"";3.95;3.95;26.0128;-98.19566"
"542;""7410 | (El Mezquite)"";Petro 7;Carretera Monterrey - Reynosa Esquina Con Avenida Cerro del Mercado;Reynosa;Tamaulipas;""88780"";ZM Reynosa;""8_Tama_as"";3.95;3.99;26.02191;-98.23244"
"557;""7395 | (Carretera Mty - Reynosa)"";Petro 7;Carretera Monterrey -Reynosa S/N;Reynosa;Tamaulipas;""88730"";ZM Reynosa;""1_Tama_as"";3.985;3.92;26.05171;-98.37684"
"592;""8934 | (El Berrendo)"";Petro 7;Carretera Reynosa- Monterrey Km 203;Reynosa;Tamaulipas;""88500"";ZM Reynosa;""1_Tama_as"";3.985;3.96;26.04917;-98.38633"
"467;""8827 | (Las Trancas)"";Petro 7;Carretera Monterrey-Reynosa Km 202.5 Esquina Con Privada de Las Bugambilias;Reynosa;Tamaulipas;""88654"";ZM Reynosa;""1_Tama_as"";3.985;3.96;26.04565;-98.39253"
"511;""7365 | (Granjas)"";Petro 7;Carretera Reynosa - Monterrey Esquina Con Calle Central S/N;Reynosa;Tamaulipas;""88730"";ZM Reynosa;""1_Tama_as"";3.985;3.98;26.05263;-98.37744"
"611;""7456 | (Jarachina)"";Petro 7;Carretera Monterrey - Reynosa Esquina Rosario S/N;Reynosa;Tamaulipas;""88730"";ZM Reynosa;""1_Tama_as"";3.985;3.99;26.05935;-98.35895"
"580;""6011 | (San Jacinto)"";Petro 7;Boulevard Hidalgo No. 422 Esquina Calle San Jacinto;Reynosa;Tamaulipas;""88730"";ZM Reynosa;""1_Tama_as"";3.985;3.99;26.06025;-98.35571"
"607;""8564 | (La Lomita)"";Petro 7;Carretera Reynosa- Monterrey Km 111;Reynosa;Tamaulipas;""88500"";ZM Reynosa;""1_Tama_as"";3.985;4.01;26.04127;-98.40625"
"475;""7324 | (San Juana)"";Petro 7;Avenida Tecnológico No. 310;Reynosa;Tamaulipas;""88500"";ZM Reynosa;""1_Tama_as"";3.985;4.02;26.04279;-98.35052"
"429;""6040 | (Escandon)"";Petro 7;Boulevard Hidalgo No. 1313 Esquina Calle José Escandón;Reynosa;Tamaulipas;""88670"";ZM Reynosa;""6_Tama_as"";4.03;3.9;26.08213;-98.29991"
"550;""8553 | (Puerto Mexico)"";Petro 7;Calle Once Esquina Boulevard Morelos;Reynosa;Tamaulipas;""88660"";ZM Reynosa;""6_Tama_as"";4.03;3.92;26.06401;-98.29431"
"468;""7394 | (Rio Purificacion)"";Petro 7;Río Purificación No. 218;Reynosa;Tamaulipas;""88756"";ZM Reynosa;""6_Tama_as"";4.03;3.94;26.04308;-98.30024"
"453;""8582 | (Pinares)"";Petro 7;Carretera Matamoros Km 91;Reynosa;Tamaulipas;""88750"";ZM Reynosa;""6_Tama_as"";4.03;3.95;26.05218;-98.29163"
"568;""6061 | (Luis Echeverria II)"";Petro 7;Libramiento Luis Echeverría Esquina Boulevard Ferrocarril No. 601;Reynosa;Tamaulipas;""88540"";ZM Reynosa;""6_Tama_as"";4.03;4.03;26.09215;-98.29046"
"495;""7275 | (La Ribereña)"";Petro 7;Ribereña No. 900;Reynosa;Tamaulipas;""88620"";ZM Reynosa;""6_Tama_as"";4.03;4.03;26.08957;-98.29279"
"610;""7490 | (Praxedis)"";Petro 7;Avenida Praxedis Balboa S/N;Reynosa;Tamaulipas;""88699"";ZM Reynosa;""6_Tama_as"";4.03;4.07;26.07309;-98.29394"
"582;""7279 | (Portes Gil)"";Petro 7;Avenida Emilio Portes Gil S/N;Reynosa;Tamaulipas;""88560"";ZM Reynosa;""6_Tama_as"";4.03;4.09;26.08634;-98.27101"
"585;""8954 | (Canal de Rodhe)"";Petro 7;Prolongación Rio Purificación No. 800 Esquina Oscar Alexander;Reynosa;Tamaulipas;""88793"";ZM Reynosa;""6_Tama_as"";4.03;4.1;26.03787;-98.29977"
"1287;""6125 | (Retorno No. 9 y Virreyes (Zertuche))"";Petro 7;Avenida Dr. Sartuche Ibarra No. 1001;Reynosa;Tamaulipas;""88620"";ZM Reynosa;""6_Tama_as"";4.03;4.26;26.08686;-98.30334"
"552;""8454 | (Anacuas)"";Petro 7;Carretera a San Fernando S/N;Reynosa;Tamaulipas;""88500"";ZM Reynosa;""5_Tama_as"";4.055;4.04;26.00909;-98.27705"
"593;""8725 | (La Retama)"";Petro 7;Carretera a San Fernando Esquina Con Camino a La Retama Km 108.2;Reynosa;Tamaulipas;""88855"";ZM Reynosa;""5_Tama_as"";4.055;4.07;25.98758;-98.27431"
"522;""6136 | (Viaducto Reynosa y Miguel Angel)"";Petro 7;Viaducto Reynosa Esquina Miguel Ángel No. 230;Reynosa;Tamaulipas;""88799"";ZM Reynosa;""5_Tama_as"";4.055;4.1;25.99472;-98.25284"
"1283;""8562 | (Americo Villarreal)"";Petro 7;Lt.S 2 Y 3 Mz. 76 Zona 1;Reynosa;Tamaulipas;""88776"";ZM Reynosa;""2_Tama_as"";4.13;4.13;26.03152;-98.26519"
"6831;""6243 | (Reforma Esq. Américo Villarreal II)"";Petro 7;Carretera Federal Reynosa-Matamoros Km 92;Reynosa;Tamaulipas;""88760"";ZM Reynosa;""7_Tama_as"";4.15;3.95;26.05528;-98.29227"
"7531;""6235 | (Engrei)"";Petro 7;Km 208 Carretera Reynosa-Monterrey;Reynosa;Tamaulipas;""88735"";ZM Reynosa;""7_Tama_as"";4.15;4.01;26.0676;-98.33872"
"443;""6050 | (Central Mil Cumbres)"";Petro 7;Avenida Central No. 215-B Y Callejón San Juan Esquina Mil Cumbres;Reynosa;Tamaulipas;""88740"";ZM Reynosa;""7_Tama_as"";4.15;4.04;26.06297;-98.32712"
"479;""7438 | (Rio Colorado)"";Petro 7;Boulevard Las Fuentes Esquina Con Rio Carneros;Reynosa;Tamaulipas;""88710"";ZM Reynosa;""7_Tama_as"";4.15;4.06;26.05507;-98.32028"
"614;""6045 | (Bella Vista)"";Petro 7;Boulevard Hidalgo No. 99 Esquina Calle Bella Vista;Reynosa;Tamaulipas;""88747"";ZM Reynosa;""7_Tama_as"";4.15;4.07;26.06836;-98.33501"
"591;""7389 | (Abastos Reynosa)"";Petro 7;Libramiento de La Carretera Monterrey - Matamoros S/N;Reynosa;Tamaulipas;""88756"";ZM Reynosa;""7_Tama_as"";4.15;4.15;26.04473;-98.31477"
"539;""8876 | (Blvd. Hidalgo)"";Petro 7;Boulevard Hidalgo No. 106-C;Reynosa;Tamaulipas;""88710"";ZM Reynosa;""7_Tama_as"";4.15;4.4;26.07043;-98.33169"
"576;""6052 | (Oriente Dos)"";Petro 7;Boulevard Paseo Loma Real No. 514;Reynosa;Tamaulipas;""88710"";ZM Reynosa;""7_Tama_as"";4.15;4.41;26.07018;-98.32381"
"483;""7495 | (Cardenas Las Fuentes)"";Petro 7;Décima Esquina Con Boulevard Las Fuentes No. 115;Reynosa;Tamaulipas;""88710"";ZM Reynosa;""7_Tama_as"";4.15;4.41;26.06835;-98.31638"
"442;""6053 | (México Nogales)"";Petro 7;Avenida México No. 103 Esquina Nogales;Reynosa;Tamaulipas;""88740"";ZM Reynosa;""7_Tama_as"";4.15;4.41;26.07711;-98.32571"
"493;""6072 | (Pekin esq. Sierra Mayor)"";Petro 7;Calle Pekín No. 321;Reynosa;Tamaulipas;""88710"";ZM Reynosa;""7_Tama_as"";4.15;4.42;26.06018;-98.3122"
"18945;""6179 | (Carr. Matamoros y Río Bravo)"";Petro 7;Calle Venezuela Esquina Álvaro Obregón No. 215;Río Bravo;Tamaulipas;""88945"";ZM Reynosa;""5_Tama_as"";4.055;3.85;25.9883;-98.1255"
